"region","prefecture","commune","canton","nom","categorie","est_public","a_terrain_sport","lon","lat"
"Maritime","Golfe","Golfe 5","Aflao-Gakli","CS Le Grand Espoir Gb Primaire","Primaire",FALSE,TRUE,1.15275290303118,6.20304073544816
"Maritime","Golfe","Golfe 5","Aflao-Gakli","CS Mathias Amedome Primaire","Primaire",FALSE,FALSE,1.15109807500877,6.20734433022508
"Maritime","Golfe","Golfe 5","Aflao-Gakli","Ecole Privee Laique Dakodi Annexe Primaire","Primaire",FALSE,FALSE,1.16306259994801,6.20526554248633
"Maritime","Golfe","Golfe 5","Aflao-Gakli","Ecole Privee Laique Dakodi Annexe Primaire","Préscolaire",FALSE,FALSE,1.16309690736706,6.20519258212253
"Maritime","Golfe","Golfe 5","Aflao-Gakli","CS Le Grand Espoir Ga Primaire","Primaire",FALSE,TRUE,1.15107309378244,6.20245868209181
"Maritime","Golfe","Golfe 5","Aflao-Gakli","CS Mathias Amadahome JE","Préscolaire",FALSE,FALSE,1.15133095667006,6.20734111284972
"Maritime","Golfe","Golfe 5","Aflao-Gakli","CS Fondation Makafui Primaire","Primaire",FALSE,FALSE,1.16047865909451,6.20779858436384
"Maritime","Golfe","Golfe 5","Aflao-Gakli","IPl Auguste Le Grand Primaire","Primaire",FALSE,TRUE,1.14896166666667,6.20513
"Maritime","Golfe","Golfe 5","Aflao-Gakli","CS La Maitrise Primaire","Primaire",FALSE,FALSE,1.16297854729309,6.18608454934675
"Maritime","Golfe","Golfe 5","Aflao-Gakli","CS Elite La Providence College","Collège",FALSE,FALSE,1.16314511619317,6.19408516192558
"Maritime","Golfe","Golfe 5","Aflao-Gakli","CS La Renovation","Lycée",FALSE,FALSE,1.15967941252821,6.19075100197848
"Maritime","Golfe","Golfe 5","Aflao-Gakli","EPP Camp Adidogome Ga","Primaire",TRUE,FALSE,1.16411513178331,6.18887800107978
"Maritime","Golfe","Golfe 5","Aflao-Gakli","EPP Amadahome Gb","Primaire",TRUE,TRUE,1.15657456833829,6.20011093435043
"Maritime","Golfe","Golfe 5","Aflao-Gakli","IPl Auguste Le Grand JE","Préscolaire",FALSE,TRUE,1.14900833333333,6.20519833333332
"Maritime","Golfe","Golfe 5","Aflao-Gakli","JEL EPAD","Préscolaire",FALSE,FALSE,1.15973133901801,6.19729676810967
"Maritime","Golfe","Golfe 5","Aflao-Gakli","EPP Amadahome Gc","Primaire",TRUE,TRUE,1.15750205874876,6.20051651083288
"Maritime","Golfe","Golfe 5","Aflao-Gakli","EPC Adidogome","Primaire",FALSE,FALSE,1.16744677448863,6.18386796901743
"Maritime","Golfe","Golfe 5","Aflao-Gakli","EPP Camp Adidogome Gb","Primaire",TRUE,FALSE,1.16366342429884,6.18826587792765
"Maritime","Golfe","Golfe 5","Aflao-Gakli","CS La Maitrise JE","Préscolaire",FALSE,FALSE,1.16295146859276,6.18600356076637
"Maritime","Golfe","Golfe 5","Aflao-Gakli","JEC Adidogomé","Préscolaire",FALSE,FALSE,1.16738256926394,6.18371727986319
"Maritime","Golfe","Golfe 5","Aflao-Gakli","Complexe Scolaire Elite La Providence Primaire","Primaire",FALSE,FALSE,1.16314166666667,6.19408999999999
"Maritime","Golfe","Golfe 5","Aflao-Gakli","CS Elite La Providence","Préscolaire",FALSE,FALSE,1.16310635652067,6.19403600974534
"Maritime","Golfe","Golfe 5","Aflao-Gakli","CS Tchona Academie De Saint Esprit Primaire","Primaire",FALSE,FALSE,1.1535098597805,6.20655330930495
"Maritime","Golfe","Golfe 5","Aflao-Gakli","Complexe Scolaire Anne Et Albert Lycée Moderne","Lycée",FALSE,TRUE,1.16127086404452,6.2073954164938
"Maritime","Golfe","Golfe 5","Aflao-Gakli","CS Tchona Academie De Saint Esprit JE","Préscolaire",FALSE,FALSE,1.15335742174227,6.2066657595654
"Maritime","Golfe","Golfe 5","Aflao-Gakli","CPL EPAD","Collège",FALSE,FALSE,1.15986622722176,6.19790134287914
"Maritime","Golfe","Golfe 5","Aflao-Gakli","CEG Amadahome","Collège",TRUE,TRUE,1.15839166666667,6.19973166666667
"Maritime","Golfe","Golfe 5","Aflao-Gakli","CS La Maitrise Lycée","Lycée",FALSE,FALSE,1.16297727738976,6.18621273199824
"Maritime","Golfe","Golfe 5","Aflao-Gakli","CS Le Grand Espoir College Ga","Collège",FALSE,FALSE,1.15271686235162,6.20284881249781
"Maritime","Golfe","Golfe 5","Aflao-Gakli","CS Le Grand Espoir Gb College","Collège",FALSE,TRUE,1.15104856224492,6.20241805009182
"Maritime","Golfe","Golfe 5","Aflao-Gakli","CS La Maitrise College","Collège",FALSE,FALSE,1.16297702312196,6.18614323406674
"Maritime","Golfe","Golfe 5","Aflao-Gakli","CS La Renovation Lycée","Collège",FALSE,FALSE,1.15970255391061,6.19071815441736
"Maritime","Golfe","Golfe 5","Aflao-Gakli","Lycée Adidogome 2 Lycée","Lycée",FALSE,TRUE,1.15562055829742,6.1930439922868
"Maritime","Golfe","Golfe 5","Aflao-Gakli","CS Tchona Academie De Saint Esprit College","Collège",FALSE,FALSE,1.15359583039086,6.20686342845322
"Maritime","Golfe","Golfe 5","Aflao-Gakli","Lycée Adidogome 2 College","Collège",TRUE,TRUE,1.15560833333333,6.193055
"Maritime","Golfe","Golfe 5","Aflao-Gakli","Complexe Scolaire La Rénovation","Collège",FALSE,FALSE,1.15961437895751,6.19062478249509
"Maritime","Golfe","Golfe 5","Aflao-Gakli","CS Anne Et Albert College","Collège",FALSE,FALSE,1.1612928369797,6.20742854029265
"Maritime","Golfe","Golfe 5","Aflao-Gakli","EPL Kouvahey Gb Primaire","Primaire",FALSE,FALSE,1.19112581593312,6.17654386243448
"Maritime","Golfe","Golfe 5","Aflao-Gakli","EPPl La Colombe","Primaire",FALSE,FALSE,1.19511405175718,6.17228552289893
"Maritime","Golfe","Golfe 5","Aflao-Gakli","CS Sainte Marie JE","Préscolaire",FALSE,FALSE,1.19845449653751,6.17596151412639
"Maritime","Golfe","Golfe 5","Aflao-Gakli","CS Sainte Mairie Primaire","Primaire",FALSE,FALSE,1.198435,6.17599666666666
"Maritime","Golfe","Golfe 5","Aflao-Gakli","EPP Aflao Gakli Ga","Primaire",TRUE,FALSE,1.19869017091607,6.17461773646813
"Maritime","Golfe","Golfe 5","Aflao-Gakli","JEP Gakli","Préscolaire",TRUE,FALSE,1.19869873874269,6.17472524729218
"Maritime","Golfe","Golfe 5","Aflao-Gakli","EPP Aflao Gakli","Primaire",TRUE,FALSE,1.19868558345053,6.17459688391509
"Maritime","Golfe","Golfe 5","Aflao-Gakli","EPL Kouvahey Gc","Primaire",FALSE,FALSE,1.1913610050199,6.17636209405421
"Maritime","Golfe","Golfe 5","Aflao-Gakli","EPL Kouvahey Ga","Primaire",FALSE,FALSE,1.19125847533432,6.17644005646117
"Maritime","Golfe","Golfe 5","Aflao-Gakli","CS Kouvahey College","Collège",FALSE,FALSE,1.19133549949764,6.17699329434459
"Maritime","Golfe","Golfe 5","Aflao-Gakli","CEG Avenou","Collège",TRUE,TRUE,1.19044935953968,6.17424025083575
"Maritime","Golfe","Golfe 5","Aflao-Gakli","Lycée De Djidjole College","Collège",TRUE,TRUE,1.1923193505189,6.17654162201991
"Maritime","Golfe","Golfe 5","Aflao-Gakli","Lycée De Djidjole Lycée","Lycée",TRUE,TRUE,1.19247201735638,6.17696858526028
"Maritime","Lacs","Lacs 3","Gbodjomé","ECA Roi Des Rois JE","Préscolaire",FALSE,FALSE,1.38024167279054,6.19075938308886
"Maritime","Lacs","Lacs 3","Gbodjomé","EPL Jardin Arrose","Primaire",FALSE,FALSE,1.38293333333333,6.19268333333333
"Maritime","Lacs","Lacs 3","Gbodjomé","EPL Pierre Simon","Primaire",FALSE,FALSE,1.38214229282732,6.19552304852646
"Maritime","Lacs","Lacs 3","Gbodjomé","JEL La Noblesse","Préscolaire",FALSE,FALSE,1.38391554864123,6.1904102782144
"Maritime","Lacs","Lacs 3","Gbodjomé","EPL Les Abeilles D'or","Primaire",FALSE,FALSE,1.38575375089298,6.18633986775392
"Maritime","Lacs","Lacs 3","Gbodjomé","EPL La Noblesse","Primaire",FALSE,FALSE,1.38391662518072,6.19001084430788
"Maritime","Golfe","Golfe 6","Baguida","CS Kelch Maternelle","Préscolaire",FALSE,FALSE,1.37894160079833,6.18697253130099
"Maritime","Golfe","Golfe 6","Baguida","CS Saint Esprit De Kpogan Lycée","Lycée",FALSE,FALSE,1.37789016827487,6.18889834372602
"Maritime","Golfe","Golfe 6","Baguida","CS Trone De Grace Primaire","Primaire",FALSE,FALSE,1.37240128417454,6.18086587939946
"Maritime","Golfe","Golfe 6","Baguida","CS Trône De Grâce Maternelle","Préscolaire",FALSE,FALSE,1.3724662104043,6.1808891266968
"Maritime","Golfe","Golfe 6","Baguida","CS Kelch Primaire","Primaire",FALSE,FALSE,1.3789405583174,6.18711095373004
"Maritime","Golfe","Golfe 6","Baguida","CS Joseph Et Clement College","Collège",FALSE,FALSE,1.37786535703066,6.18626690610261
"Maritime","Golfe","Golfe 6","Baguida","CS Saint Esprit College De Kpogan","Collège",FALSE,FALSE,1.37797332189595,6.18885389519699
"Maritime","Golfe","Golfe 6","Baguida","EPL Sainte Famille","Primaire",FALSE,FALSE,1.37333011986402,6.18159682346841
"Maritime","Golfe","Golfe 6","Baguida","CEG Kpogan Lambou CEG","Collège",TRUE,FALSE,1.37630081249611,6.19073979837967
"Maritime","Golfe","Golfe 6","Baguida","CS Sainte Catherine College","Collège",FALSE,TRUE,1.37740756710208,6.18624194383315
"Maritime","Golfe","Golfe 6","Baguida","EPP Kpogan Lambou Gc","Primaire",TRUE,FALSE,1.37644658408948,6.18971181559717
"Maritime","Golfe","Golfe 6","Baguida","CS Joseph Et Clement Primaire","Primaire",FALSE,FALSE,1.37766797958382,6.18624482666831
"Maritime","Golfe","Golfe 6","Baguida","CS Franco Arabe Arhaman College","Collège",FALSE,FALSE,1.37142678105245,6.18580380411718
"Maritime","Golfe","Golfe 6","Baguida","CS JEsus Nous Aime Préscolaire","Préscolaire",FALSE,FALSE,1.36579591128273,6.17728813677256
"Maritime","Golfe","Golfe 6","Baguida","CS JEsus Nous Aime Primaire","Primaire",FALSE,FALSE,1.36578166666667,6.177275
"Maritime","Golfe","Golfe 6","Baguida","JEP Baguida Plantation","Préscolaire",TRUE,FALSE,1.36735770067713,6.17844669360887
"Maritime","Golfe","Golfe 6","Baguida","EPP Baguida Plantation Gb","Primaire",TRUE,FALSE,1.3680681409093,6.17811031370272
"Maritime","Golfe","Golfe 6","Baguida","EPL Mandela Gb Primaire","Primaire",FALSE,FALSE,1.32759592039306,6.18024819806496
"Maritime","Golfe","Golfe 6","Baguida","EPL Fleurissent Les Roses","Primaire",TRUE,FALSE,1.37707033397556,6.18294985631756
"Maritime","Golfe","Golfe 6","Baguida","EPP Kpogan-lambou Gb","Primaire",TRUE,FALSE,1.37631814565557,6.18941650594759
"Maritime","Golfe","Golfe 6","Baguida","CS Saint Esprit De Kpogan Maternelle","Préscolaire",FALSE,FALSE,1.37791839845888,6.18886819345297
"Maritime","Golfe","Golfe 6","Baguida","CS Saint Esprit De Kpogan Primaire","Primaire",FALSE,FALSE,1.37792116971238,6.18880053585591
"Plateaux","Akébou","Akébou 1","Djon","EPP Djakpodji","Primaire",TRUE,FALSE,0.825038536732218,7.76268424923346
"Maritime","Lacs","Lacs 3","Gbodjomé","ECA Roi Des Rois College","Collège",FALSE,FALSE,1.38015824655377,6.19081877572584
"Maritime","Lacs","Lacs 3","Gbodjomé","ECA Roi Des Rois Primaire","Primaire",FALSE,FALSE,1.38020523076384,6.1907079772432
"Maritime","Golfe","Golfe 6","Baguida","EPP Baguida Plantation Ga","Primaire",TRUE,TRUE,1.36798542305737,6.1782785948115
"Maritime","Golfe","Golfe 6","Baguida","JEL Nouveau Adelante","Préscolaire",FALSE,FALSE,1.3786778826909,6.17940452995866
"Maritime","Golfe","Golfe 6","Baguida","JEP Kpogan Lambou","Préscolaire",TRUE,FALSE,1.37652998820621,6.18925680487952
"Maritime","Golfe","Golfe 6","Baguida","CS Echos Des Leaders Maternelle","Préscolaire",FALSE,FALSE,1.3735003416548,6.18918350086559
"Maritime","Golfe","Golfe 6","Baguida","CS Echos Des Leaders Primaire","Primaire",FALSE,FALSE,1.37350431167357,6.18919380098783
"Maritime","Golfe","Golfe 6","Baguida","JEL Fleurissent Les Roses","Préscolaire",FALSE,FALSE,1.37719961092732,6.18278789004852
"Maritime","Golfe","Golfe 6","Baguida","EPL Nouveau Adelante","Primaire",FALSE,TRUE,1.37871101258746,6.17963205426331
"Maritime","Golfe","Golfe 6","Baguida","EPP Kpogan -lambou","Primaire",FALSE,FALSE,1.37701401254666,6.18952915235657
"Maritime","Golfe","Golfe 6","Baguida","CS Franco Arabe Arhaman Primaire","Primaire",FALSE,FALSE,1.371285,6.18583833333332
"Maritime","Golfe","Golfe 6","Baguida","EPC Agodeke JEC","Préscolaire",FALSE,FALSE,1.36430660640315,6.17656300426149
"Maritime","Golfe","Golfe 6","Baguida","Institution La Vigilance JE","Préscolaire",FALSE,FALSE,1.36662072017968,6.18312781727514
"Plateaux","Agou","Agou 2","Agotimé-Nord","EPP Aboudzokope-xenonoe","Primaire",TRUE,TRUE,0.717644780878434,6.68036815922484
"Maritime","Golfe","Golfe 6","Baguida","Institution La Vigilance Primaire","Primaire",FALSE,FALSE,1.36665628460967,6.18311212629991
"Maritime","Golfe","Golfe 6","Baguida","EPC Agodeke Primaire","Primaire",FALSE,FALSE,1.36407814378476,6.17654238243567
"Maritime","Golfe","Golfe 6","Baguida","EPP Baguida Plantation Gc","Primaire",TRUE,FALSE,1.36782143241341,6.17751897852381
"Maritime","Golfe","Golfe 6","Baguida","CS Stella Matutina Maternelle","Préscolaire",FALSE,FALSE,1.36719483832427,6.18581680955648
"Maritime","Golfe","Golfe 6","Baguida","CS Stella Matutina Primaire Ga","Primaire",FALSE,FALSE,1.36712147909369,6.18579699998377
"Maritime","Golfe","Golfe 6","Baguida","CS Stella Matutina Primaire Gb","Primaire",FALSE,FALSE,1.36712405109917,6.18567549461807
"Maritime","Golfe","Golfe 6","Baguida","CS Kelch College","Collège",FALSE,FALSE,1.37905986629445,6.1871257260589
"Maritime","Golfe","Golfe 6","Baguida","CS Echos Des Leaders Lycée","Lycée",FALSE,FALSE,1.37349354792449,6.18919417812864
"Maritime","Golfe","Golfe 6","Baguida","CS Echos Des Leaders College","Collège",FALSE,FALSE,1.37349979402058,6.18920175828638
"Maritime","Golfe","Golfe 6","Baguida","CPL Nouveau Adelante","Collège",FALSE,FALSE,1.37896333333333,6.17952333333333
"Maritime","Golfe","Golfe 6","Baguida","CS Sainte Catherine Lycée","Lycée",FALSE,TRUE,1.37734051218501,6.1862970032941
"Maritime","Golfe","Golfe 6","Baguida","CS JEsus Nous Aime Collège","Collège",FALSE,FALSE,1.36560640844272,6.17724141299144
"Maritime","Golfe","Golfe 6","Baguida","EPL Chateaubriand Primaire","Primaire",FALSE,FALSE,1.3649284089998,6.1815466212703
"Maritime","Golfe","Golfe 6","Baguida","EPL Chateaubriand JE","Préscolaire",FALSE,FALSE,1.36479079209612,6.18161090431953
"Maritime","Golfe","Golfe 6","Baguida","CS Stella Matutina Collège","Collège",FALSE,FALSE,1.36710392694915,6.1851921037476
"Maritime","Golfe","Golfe 6","Baguida","EPE Baptiste JEsus Sauve Maternelle","Préscolaire",FALSE,FALSE,1.37642575649227,6.18804675119787
"Maritime","Golfe","Golfe 6","Baguida","EPE Baptiste JEsus Sauve Primaire","Primaire",FALSE,FALSE,1.37642126082046,6.18799655235191
"Maritime","Golfe","Golfe 6","Baguida","CS Sainte Catherine Maternelle","Préscolaire",FALSE,TRUE,1.37762181103305,6.18609379612104
"Maritime","Golfe","Golfe 6","Baguida","CS Sainte Catherine Primaire","Primaire",FALSE,TRUE,1.37744666355693,6.1861939878406
"Maritime","Lacs","Lacs 3","Gbodjomé","Ecp Notre Dame De L Esperance","Primaire",FALSE,FALSE,1.38226514400814,6.18198264002343
"Maritime","Lacs","Lacs 3","Gbodjomé","JEP Notre Dame De L'esperance","Préscolaire",FALSE,FALSE,1.38276685021012,6.18206034735015
"Maritime","Lacs","Lacs 3","Gbodjomé","JEPL Jardin Arrose","Préscolaire",FALSE,FALSE,1.38283072409101,6.19261859547651
"Maritime","Golfe","Golfe 6","Baguida","College Prive Laique Pierre Simon","Collège",FALSE,FALSE,1.38225619703021,6.19580435458708
"Maritime","Lacs","Lacs 3","Gbodjomé","JEPL Pierre Simon","Préscolaire",FALSE,FALSE,1.38209961011981,6.19553928912859
"Maritime","Golfe","Golfe 6","Baguida","Complexe Scolaire Antoine Laurent De Lavoisier JE","Préscolaire",TRUE,TRUE,1.32548807077859,6.19027449963206
"Maritime","Golfe","Golfe 6","Baguida","CS Le Leader Star Prescolaire","Préscolaire",FALSE,FALSE,1.36109180459669,6.18657441284428
"Maritime","Golfe","Golfe 6","Baguida","CS Charlomer JE","Préscolaire",FALSE,FALSE,1.35178219729865,6.18721069320119
"Maritime","Golfe","Golfe 6","Baguida","CPL Sainte Prospera","Collège",FALSE,FALSE,1.35039098078327,6.19530941574445
"Maritime","Golfe","Golfe 6","Baguida","CS Passah Primaire","Primaire",FALSE,FALSE,1.33976021822254,6.18540399131413
"Maritime","Golfe","Golfe 6","Baguida","JEP De Devego","Préscolaire",TRUE,FALSE,1.34181758729025,6.19354977061386
"Maritime","Golfe","Golfe 6","Baguida","JE Evangelique Pentecote","Préscolaire",FALSE,FALSE,1.33896282450182,6.18820380697908
"Maritime","Golfe","Golfe 6","Baguida","CS Belali Stars School JE","Préscolaire",FALSE,FALSE,1.35251092185257,6.18427200685178
"Maritime","Golfe","Golfe 6","Baguida","Lycée Complexe Scolaire La Puissance De Dieu","Lycée",FALSE,FALSE,1.34942609672158,6.18514860345493
"Maritime","Golfe","Golfe 6","Baguida","Primaire Complexe Scolaire La Puissance De Dieu","Primaire",FALSE,FALSE,1.34944693099928,6.18518379513283
"Maritime","Golfe","Golfe 6","Baguida","Ecole Primaire Laique Rabelais Ga","Primaire",FALSE,FALSE,1.35116487488509,6.18384905466118
"Maritime","Golfe","Golfe 6","Baguida","JEPL JEsus Misericordieux","Préscolaire",FALSE,FALSE,1.35523037052722,6.1850428417835
"Maritime","Golfe","Golfe 6","Baguida","Ecole Privee Laique Mandela Ga","Primaire",FALSE,FALSE,1.34653769763401,6.18603124543762
"Maritime","Golfe","Golfe 6","Baguida","Jardin d'enfants Complexe Scolaire La Puissance De Dieu","Préscolaire",FALSE,FALSE,1.34965966989097,6.18508854918558
"Maritime","Golfe","Golfe 6","Baguida","College Complexe Scolaire La Puissance De Dieu","Collège",FALSE,FALSE,1.34941300256107,6.18516070291857
"Maritime","Golfe","Golfe 6","Baguida","EPL Ametepe","Primaire",FALSE,FALSE,1.34288865354826,6.19263117152012
"Maritime","Golfe","Golfe 6","Baguida","EPC Lomnava","Primaire",FALSE,FALSE,1.32105253034192,6.18453532923617
"Maritime","Golfe","Golfe 6","Baguida","CS Le Tresor","Collège",FALSE,FALSE,1.31757393686202,6.18599844863331
"Maritime","Golfe","Golfe 6","Baguida","CS Le Tresor Primaire","Primaire",FALSE,FALSE,1.31765611668828,6.1860022779879
"Maritime","Golfe","Golfe 6","Baguida","JEL New Way For Africa Academy","Préscolaire",FALSE,TRUE,1.31714251608328,6.18754339710311
"Maritime","Golfe","Golfe 6","Baguida","EPL New Way For Africa Academy","Primaire",FALSE,FALSE,1.31714465464807,6.18745168319822
"Maritime","Golfe","Golfe 6","Baguida","CPL New Way For Africa Academy","Collège",FALSE,FALSE,1.31714418274995,6.18735954867559
"Maritime","Golfe","Golfe 6","Baguida","Complexe Scolaire Jardin Maternelle Aurelio Junior La Maturite","Préscolaire",FALSE,TRUE,1.34914266147578,6.19435185481685
"Maritime","Golfe","Golfe 6","Baguida","EP Evangelique Pentecote Gb","Primaire",FALSE,FALSE,1.33929537965671,6.18786439827209
"Maritime","Golfe","Golfe 6","Baguida","EP Evangelique Pentecote Ga","Primaire",FALSE,FALSE,1.33923984503917,6.18815883283633
"Maritime","Golfe","Golfe 6","Baguida","CS Le Leader Star Primaire","Primaire",FALSE,FALSE,1.36117283776751,6.18658934357222
"Maritime","Golfe","Golfe 6","Baguida","JEL Madre Claudia Russo","Préscolaire",FALSE,FALSE,1.33902782795974,6.19345423493464
"Maritime","Golfe","Golfe 6","Baguida","EPL Madre Claudia Russo","Primaire",FALSE,TRUE,1.33897313171699,6.19356486494524
"Maritime","Golfe","Golfe 6","Baguida","EPP Devego Ga","Primaire",TRUE,TRUE,1.34152751722241,6.19308958042047
"Maritime","Golfe","Golfe 6","Baguida","CS Viano JE","Préscolaire",FALSE,FALSE,1.3417620901546,6.19192061136354
"Plateaux","Ogou","Ogou 1","Gnagna","JEP Lom Nava","Préscolaire",FALSE,FALSE,1.13118990316012,7.52024344236555
"Maritime","Golfe","Golfe 6","Baguida","Ecole Primaire Public De Devego Gb","Primaire",TRUE,TRUE,1.34150087574015,6.19376923229651
"Maritime","Golfe","Golfe 6","Baguida","Complexe Scolaire Viano Primaire","Primaire",FALSE,FALSE,1.34175074769734,6.19192459385374
"Maritime","Golfe","Golfe 6","Baguida","Complexe Scolaire Primaire Aurelio Junior La Maturite","Primaire",FALSE,TRUE,1.34899263670978,6.19423734555147
"Maritime","Golfe","Golfe 6","Baguida","EPL JEsus Misericordieux Gb","Primaire",FALSE,FALSE,1.35500089957074,6.18500348521413
"Maritime","Golfe","Golfe 6","Baguida","EPP Baguida 3 Ga","Primaire",TRUE,TRUE,1.32148496333102,6.17743388021269
"Maritime","Golfe","Golfe 6","Baguida","EPL JEsus Misericordieux Ga","Primaire",FALSE,FALSE,1.35498061973385,6.18501161183983
"Maritime","Golfe","Golfe 6","Baguida","CS Belali Star School Ga Primaire","Primaire",FALSE,TRUE,1.3525260271499,6.18406546200116
"Maritime","Golfe","Golfe 6","Baguida","Complexe Scolaire Antoine Laurent De Lavoisier Primaire","Primaire",FALSE,FALSE,1.32550372943313,6.19051428363196
"Maritime","Golfe","Golfe 6","Baguida","CS Etoile Fontaine Bleue JE","Préscolaire",FALSE,FALSE,1.36036492038343,6.18922335776642
"Maritime","Golfe","Golfe 6","Baguida","CS Étoile Fontaine Bleue Primaire","Primaire",FALSE,FALSE,1.36040584226595,6.18911122043631
"Maritime","Golfe","Golfe 6","Baguida","CS Agnus Dei College","Collège",FALSE,FALSE,1.35242504079449,6.18892363309341
"Maritime","Golfe","Golfe 6","Baguida","CS Sainte Nelsia Primaire","Primaire",FALSE,FALSE,1.36052554881608,6.18548375161942
"Maritime","Golfe","Golfe 6","Baguida","EPL Pilote Primaire","Primaire",FALSE,FALSE,1.33251259182567,6.18851673537355
"Maritime","Golfe","Golfe 6","Baguida","EPL Pilote JE","Préscolaire",FALSE,FALSE,1.33258302957799,6.18851665704681
"Maritime","Golfe","Golfe 6","Baguida","EPL Nazaréen","Primaire",FALSE,FALSE,1.33031591472534,6.19266271717582
"Maritime","Golfe","Golfe 6","Baguida","Institut Le Maitre Primaire","Primaire",FALSE,FALSE,1.32762168914449,6.18600996343672
"Maritime","Golfe","Golfe 6","Baguida","EPL Mon Seigneur Primaire","Primaire",FALSE,FALSE,1.32740200060746,6.18983876135495
"Maritime","Golfe","Golfe 6","Baguida","EPL Mon Seigneur JE","Préscolaire",FALSE,FALSE,1.32752510770711,6.18966218261886
